Date,Description,Amount,Transaction Type,Category,Account Name
12/30/2027,BP,24.07,debit,Gas & Fuel,Platinum Card
12/30/2027,Barbershop,16.93,debit,Haircut,Silver Card
12/30/2027,Target,171.79,debit,Shopping,Savings
12/30/2027,Trader Joe's,50.78,debit,Groceries,Savings
12/31/2027,Sushi Bar,45.69,debit,Restaurants,Platinum Card
01/02/2028,Home Depot,128.95,debit,Home Improvement,Savings
01/05/2028,Amazon Video,132.67,debit,Movies & DVDs,Checking
01/06/2028,Home Depot,12.82,debit,Home Improvement,Silver Card
01/07/2028,AT&T Internet,113.57,debit,Internet,Silver Card
01/09/2028,AT&T Internet,61.57,debit,Internet,Checking
01/11/2028,Electric Company,194.94,debit,Utilities,Silver Card
01/11/2028,Peet's Coffee,123.07,debit,Coffee Shops,Savings
01/12/2028,Netflix,133.38,debit,Movies & DVDs,Silver Card
01/13/2028,AMC Theaters,105.79,debit,Entertainment,Silver Card
01/15/2028,AT&T Internet,60.73,debit,Internet,Savings
01/15/2028,Water Company,14.5,debit,Utilities,Platinum Card
01/15/2028,Italian Bistro,6.36,debit,Restaurants,Silver Card
01/18/2028,Payroll,2544.85,credit,Paycheck,Silver Card
01/18/2028,Sushi Bar,29.66,debit,Restaurants,Silver Card
01/19/2028,Sushi Bar,24.3,debit,Restaurants,Savings
01/19/2028,Chevron,55.97,debit,Gas & Fuel,Checking
01/20/2028,AMC Theaters,37.45,debit,Entertainment,Checking
01/23/2028,Home Depot,94.02,debit,Home Improvement,Savings
01/26/2028,McDonald's,50.41,debit,Fast Food,Savings
01/29/2028,BP,68.13,debit,Gas & Fuel,Checking
01/29/2028,Starbucks,8.2,debit,Coffee Shops,Silver Card
02/01/2028,Amazon Video,188.51,debit,Movies & DVDs,Savings
02/01/2028,Water Company,41.54,debit,Utilities,Savings
02/03/2028,Starbucks,120.11,debit,Coffee Shops,Savings
02/06/2028,Thai Restaurant,28.28,debit,Restaurants,Silver Card
02/07/2028,Subway,34.83,debit,Fast Food,Savings
02/08/2028,Italian Bistro,17.88,debit,Restaurants,Silver Card
02/08/2028,Starbucks,14.04,debit,Coffee Shops,Savings
02/08/2028,Chipotle,48.9,debit,Fast Food,Platinum Card
02/10/2028,Italian Bistro,33.77,debit,Restaurants,Savings
02/13/2028,Amazon,157.25,debit,Shopping,Platinum Card
02/16/2028,Netflix,102.45,debit,Entertainment,Savings
02/18/2028,T-Mobile,35.24,debit,Mobile Phone,Platinum Card
02/19/2028,Payroll,2521.4,credit,Paycheck,Savings
02/22/2028,Trader Joe's,72.3,debit,Groceries,Savings
02/24/2028,Walmart,63.53,debit,Shopping,Platinum Card
02/27/2028,Direct Deposit,2932.88,credit,Paycheck,Silver Card
02/27/2028,AT&T Internet,97.87,debit,Internet,Silver Card
03/01/2028,State Farm,153.03,debit,Auto Insurance,Silver Card
03/04/2028,Chevron,42.08,debit,Gas & Fuel,Savings
03/07/2028,Subway,57.87,debit,Fast Food,Checking
03/09/2028,Thai Restaurant,60.21,debit,Restaurants,Checking
03/12/2028,Water Company,176.01,debit,Utilities,Silver Card
03/15/2028,Direct Deposit,2940.11,credit,Paycheck,Platinum Card
03/15/2028,Shell,20.42,debit,Gas & Fuel,Savings
03/17/2028,Italian Bistro,63.81,debit,Restaurants,Platinum Card
03/20/2028,Target,121.04,debit,Shopping,Checking
03/21/2028,AMC Theaters,92.12,debit,Entertainment,Checking
03/24/2028,Target,18.12,debit,Shopping,Savings
03/27/2028,Chevron,45.8,debit,Gas & Fuel,Silver Card
03/30/2028,Trader Joe's,35.53,debit,Groceries,Silver Card
03/31/2028,Verizon,65.9,debit,Mobile Phone,Platinum Card
04/02/2028,Barbershop,185.37,debit,Haircut,Silver Card
04/05/2028,Verizon,145.99,debit,Mobile Phone,Checking
04/05/2028,BP,48.34,debit,Gas & Fuel,Silver Card
04/08/2028,Payroll,2508.03,credit,Paycheck,Silver Card
04/11/2028,Comcast,144.6,debit,Internet,Silver Card
04/13/2028,Whole Foods,124.3,debit,Groceries,Savings
04/14/2028,Starbucks,68.57,debit,Coffee Shops,Checking
04/17/2028,Barbershop,140.78,debit,Haircut,Savings
04/18/2028,Local Bar,64.24,debit,Alcohol & Bars,Checking
04/21/2028,Home Depot,195.82,debit,Home Improvement,Platinum Card
04/23/2028,Home Depot,28.22,debit,Home Improvement,Silver Card
04/26/2028,State Farm,5.68,debit,Auto Insurance,Silver Card
04/29/2028,Electric Company,27.21,debit,Utilities,Checking
05/01/2028,T-Mobile,54.44,debit,Mobile Phone,Silver Card
05/02/2028,State Farm,59.94,debit,Auto Insurance,Savings
05/05/2028,Starbucks,99.19,debit,Coffee Shops,Platinum Card
05/08/2028,BP,31.46,debit,Gas & Fuel,Savings
05/10/2028,Thai Restaurant,63.98,debit,Restaurants,Silver Card
05/12/2028,Subway,63.96,debit,Fast Food,Platinum Card
05/12/2028,Whole Foods,122.5,debit,Groceries,Silver Card
05/15/2028,Verizon,102.5,debit,Mobile Phone,Platinum Card
05/15/2028,Peet's Coffee,148.37,debit,Coffee Shops,Checking
05/16/2028,BP,33.97,debit,Gas & Fuel,Checking
05/19/2028,Trader Joe's,37.01,debit,Groceries,Platinum Card
05/21/2028,Target,122.58,debit,Shopping,Platinum Card
05/21/2028,Target,66.75,debit,Shopping,Silver Card
05/23/2028,State Farm,167.58,debit,Auto Insurance,Savings
05/23/2028,Spotify,5.55,debit,Music,Platinum Card
05/25/2028,Target,125.26,debit,Shopping,Savings
05/26/2028,Thai Restaurant,36.8,debit,Restaurants,Savings
05/28/2028,Starbucks,145.98,debit,Coffee Shops,Silver Card
05/28/2028,Netflix,82.48,debit,Entertainment,Silver Card
05/29/2028,Target,147.74,debit,Shopping,Savings
05/30/2028,Verizon,96.76,debit,Mobile Phone,Checking
05/31/2028,Safeway,57.43,debit,Groceries,Platinum Card
05/31/2028,Sushi Bar,25.35,debit,Restaurants,Checking
05/31/2028,Safeway,148.06,debit,Groceries,Checking
06/02/2028,Netflix,28.9,debit,Entertainment,Silver Card
06/04/2028,Local Bar,64.19,debit,Alcohol & Bars,Savings
06/07/2028,Spotify,149.7,debit,Music,Checking
06/07/2028,AT&T Internet,173.52,debit,Internet,Savings
06/10/2028,Home Depot,68.42,debit,Home Improvement,Platinum Card
06/13/2028,AMC Theaters,9.8,debit,Entertainment,Checking
06/13/2028,Safeway,61.02,debit,Groceries,Savings
06/15/2028,Italian Bistro,48.23,debit,Restaurants,Savings
06/15/2028,Sushi Bar,36.45,debit,Restaurants,Savings
06/17/2028,Electric Company,10.68,debit,Utilities,Platinum Card
06/20/2028,Safeway,17.94,debit,Groceries,Savings
06/21/2028,Verizon,67.99,debit,Mobile Phone,Savings
06/24/2028,Safeway,54.65,debit,Groceries,Silver Card
06/26/2028,Electric Company,185.34,debit,Utilities,Platinum Card
06/28/2028,Netflix,170.02,debit,Entertainment,Savings
06/30/2028,Trader Joe's,32.41,debit,Groceries,Silver Card
07/03/2028,Sushi Bar,30.74,debit,Restaurants,Checking
07/06/2028,Sushi Bar,34.69,debit,Restaurants,Platinum Card
07/07/2028,Barbershop,186.98,debit,Haircut,Platinum Card
07/07/2028,Walmart,194.02,debit,Shopping,Silver Card
07/10/2028,Subway,68.68,debit,Fast Food,Silver Card
07/13/2028,Whole Foods,35.28,debit,Groceries,Platinum Card
07/15/2028,State Farm,133.03,debit,Auto Insurance,Silver Card
07/17/2028,Shell,30.93,debit,Gas & Fuel,Platinum Card
07/18/2028,Peet's Coffee,124.34,debit,Coffee Shops,Checking
07/19/2028,Amazon,41.85,debit,Shopping,Checking
07/21/2028,Water Company,89.52,debit,Utilities,Silver Card
07/24/2028,Chipotle,18.64,debit,Fast Food,Silver Card
07/27/2028,AMC Theaters,9.44,debit,Entertainment,Platinum Card
07/30/2028,Comcast,195.78,debit,Internet,Checking
08/02/2028,AMC Theaters,129.0,debit,Entertainment,Silver Card
08/03/2028,Whole Foods,140.04,debit,Groceries,Savings
08/04/2028,McDonald's,51.43,debit,Fast Food,Platinum Card
08/07/2028,McDonald's,36.98,debit,Fast Food,Platinum Card
08/10/2028,Comcast,128.64,debit,Internet,Silver Card
08/13/2028,BP,58.19,debit,Gas & Fuel,Platinum Card
08/14/2028,AT&T Internet,40.45,debit,Internet,Platinum Card
08/15/2028,Trader Joe's,76.11,debit,Groceries,Platinum Card
08/16/2028,Local Bar,113.53,debit,Alcohol & Bars,Checking
08/16/2028,Subway,58.33,debit,Fast Food,Savings
08/16/2028,Chipotle,40.14,debit,Fast Food,Platinum Card
08/19/2028,Thai Restaurant,53.03,debit,Restaurants,Silver Card
08/22/2028,Trader Joe's,143.35,debit,Groceries,Silver Card
08/25/2028,Payroll,2337.04,credit,Paycheck,Savings
08/28/2028,Chipotle,21.72,debit,Fast Food,Silver Card
08/29/2028,Chipotle,19.25,debit,Fast Food,Checking
08/31/2028,Starbucks,70.94,debit,Coffee Shops,Checking
09/01/2028,BP,69.28,debit,Gas & Fuel,Savings
09/03/2028,Whole Foods,21.6,debit,Groceries,Checking
09/06/2028,Shell,64.7,debit,Gas & Fuel,Platinum Card
09/09/2028,Amazon,193.9,debit,Shopping,Platinum Card
09/10/2028,Chevron,98.0,debit,Gas & Fuel,Silver Card
09/11/2028,Starbucks,143.38,debit,Coffee Shops,Platinum Card
09/13/2028,Chipotle,12.11,debit,Fast Food,Platinum Card
09/15/2028,Spotify,36.99,debit,Music,Silver Card
09/18/2028,Whole Foods,113.37,debit,Groceries,Checking
09/19/2028,Netflix,97.84,debit,Movies & DVDs,Silver Card
09/22/2028,Verizon,28.93,debit,Mobile Phone,Checking
09/24/2028,State Farm,42.41,debit,Auto Insurance,Platinum Card
09/27/2028,Whole Foods,79.18,debit,Groceries,Checking
09/28/2028,Sushi Bar,39.93,debit,Restaurants,Checking
09/28/2028,Walmart,94.04,debit,Shopping,Checking
09/30/2028,Chevron,30.25,debit,Gas & Fuel,Savings
09/30/2028,Walmart,69.4,debit,Shopping,Silver Card
10/01/2028,Shell,65.15,debit,Gas & Fuel,Checking
10/02/2028,AT&T Internet,170.86,debit,Internet,Platinum Card
10/05/2028,Electric Company,49.11,debit,Utilities,Checking
10/06/2028,Netflix,199.69,debit,Movies & DVDs,Platinum Card
10/09/2028,Trader Joe's,141.84,debit,Groceries,Platinum Card
10/10/2028,Walmart,176.47,debit,Shopping,Silver Card
10/13/2028,Water Company,99.65,debit,Utilities,Platinum Card
10/16/2028,Whole Foods,102.08,debit,Groceries,Silver Card
10/16/2028,Italian Bistro,49.44,debit,Restaurants,Checking
10/16/2028,State Farm,91.5,debit,Auto Insurance,Checking
10/16/2028,Peet's Coffee,75.87,debit,Coffee Shops,Silver Card
10/18/2028,Barbershop,123.56,debit,Haircut,Platinum Card
10/20/2028,Walmart,177.38,debit,Shopping,Platinum Card
10/21/2028,Target,12.91,debit,Shopping,Checking
10/22/2028,T-Mobile,34.44,debit,Mobile Phone,Platinum Card
10/25/2028,Netflix,19.0,debit,Entertainment,Savings
10/26/2028,Subway,7.01,debit,Fast Food,Platinum Card
10/27/2028,BP,55.28,debit,Gas & Fuel,Savings
10/27/2028,Subway,53.69,debit,Fast Food,Platinum Card
10/28/2028,Spotify,102.33,debit,Music,Silver Card
10/30/2028,Target,90.92,debit,Shopping,Platinum Card
10/30/2028,Safeway,60.62,debit,Groceries,Silver Card
11/01/2028,Spotify,94.06,debit,Music,Silver Card
11/03/2028,Target,41.93,debit,Shopping,Savings
11/06/2028,BP,20.52,debit,Gas & Fuel,Platinum Card
11/09/2028,Comcast,71.76,debit,Internet,Silver Card
11/10/2028,AT&T Internet,7.72,debit,Internet,Silver Card
11/12/2028,T-Mobile,59.04,debit,Mobile Phone,Savings
11/12/2028,Trader Joe's,66.75,debit,Groceries,Silver Card
11/12/2028,T-Mobile,15.88,debit,Mobile Phone,Platinum Card
11/14/2028,Amazon,102.32,debit,Shopping,Checking
11/17/2028,T-Mobile,16.45,debit,Mobile Phone,Platinum Card
11/19/2028,Italian Bistro,37.76,debit,Restaurants,Savings
11/20/2028,Chipotle,74.34,debit,Fast Food,Platinum Card
11/23/2028,Starbucks,127.75,debit,Coffee Shops,Checking
11/25/2028,BP,66.87,debit,Gas & Fuel,Platinum Card
11/27/2028,AMC Theaters,88.17,debit,Entertainment,Silver Card
11/29/2028,Subway,64.78,debit,Fast Food,Savings
12/02/2028,Thai Restaurant,37.45,debit,Restaurants,Savings
12/05/2028,Subway,6.59,debit,Fast Food,Platinum Card
12/07/2028,Electric Company,88.03,debit,Utilities,Platinum Card
12/10/2028,AMC Theaters,122.64,debit,Entertainment,Savings
12/11/2028,Comcast,120.38,debit,Internet,Checking
12/14/2028,Whole Foods,50.0,debit,Groceries,Checking
12/14/2028,Target,191.93,debit,Shopping,Silver Card
12/15/2028,Peet's Coffee,48.08,debit,Coffee Shops,Platinum Card
12/18/2028,Peet's Coffee,151.97,debit,Coffee Shops,Silver Card
12/20/2028,Walmart,40.75,debit,Shopping,Silver Card
12/23/2028,Sushi Bar,60.49,debit,Restaurants,Checking
12/24/2028,AT&T Internet,105.33,debit,Internet,Checking
12/27/2028,Starbucks,24.11,debit,Coffee Shops,Checking
12/27/2028,Home Depot,100.63,debit,Home Improvement,Platinum Card
12/27/2028,Peet's Coffee,141.31,debit,Coffee Shops,Silver Card
12/30/2028,Direct Deposit,2981.68,credit,Paycheck,Silver Card
01/02/2029,Safeway,74.12,debit,Groceries,Silver Card
01/03/2029,AMC Theaters,102.98,debit,Entertainment,Silver Card
01/06/2029,Trader Joe's,102.32,debit,Groceries,Platinum Card
01/09/2029,Safeway,48.23,debit,Groceries,Platinum Card
01/09/2029,Trader Joe's,129.02,debit,Groceries,Savings
01/10/2029,Chevron,27.55,debit,Gas & Fuel,Checking
01/10/2029,Chevron,83.41,debit,Gas & Fuel,Silver Card
01/10/2029,State Farm,37.83,debit,Auto Insurance,Checking
01/11/2029,Subway,67.2,debit,Fast Food,Platinum Card
01/14/2029,Payroll,2529.66,credit,Paycheck,Checking
01/17/2029,Netflix,132.46,debit,Entertainment,Checking
01/18/2029,Subway,51.16,debit,Fast Food,Silver Card
01/21/2029,AT&T Internet,6.24,debit,Internet,Savings
01/24/2029,Local Bar,32.62,debit,Alcohol & Bars,Platinum Card
01/27/2029,Walmart,111.58,debit,Shopping,Checking
01/27/2029,Italian Bistro,19.2,debit,Restaurants,Platinum Card
01/29/2029,Electric Company,69.32,debit,Utilities,Platinum Card
01/31/2029,Sushi Bar,25.65,debit,Restaurants,Platinum Card
02/03/2029,Chipotle,28.46,debit,Fast Food,Platinum Card
02/04/2029,Verizon,63.32,debit,Mobile Phone,Savings
02/06/2029,BP,40.79,debit,Gas & Fuel,Platinum Card
02/06/2029,Direct Deposit,2579.22,credit,Paycheck,Silver Card
02/09/2029,State Farm,28.01,debit,Auto Insurance,Platinum Card
02/09/2029,Sushi Bar,69.08,debit,Restaurants,Checking
02/11/2029,Netflix,116.69,debit,Entertainment,Platinum Card
02/13/2029,Spotify,122.14,debit,Music,Silver Card
02/13/2029,Direct Deposit,2637.1,credit,Paycheck,Checking
02/15/2029,Local Bar,42.84,debit,Alcohol & Bars,Platinum Card
02/18/2029,AMC Theaters,187.34,debit,Entertainment,Checking
02/20/2029,Italian Bistro,60.55,debit,Restaurants,Checking
02/23/2029,Local Bar,124.84,debit,Alcohol & Bars,Savings
02/25/2029,Whole Foods,86.67,debit,Groceries,Savings
02/28/2029,AMC Theaters,56.42,debit,Entertainment,Savings
02/28/2029,Shell,38.13,debit,Gas & Fuel,Savings
03/02/2029,Local Bar,7.4,debit,Alcohol & Bars,Checking
03/05/2029,Safeway,70.65,debit,Groceries,Silver Card
03/05/2029,Home Depot,141.8,debit,Home Improvement,Checking
03/08/2029,McDonald's,34.56,debit,Fast Food,Savings
03/10/2029,Target,84.53,debit,Shopping,Checking
03/12/2029,Safeway,125.08,debit,Groceries,Checking
03/15/2029,Payroll,2773.65,credit,Paycheck,Silver Card
03/17/2029,AMC Theaters,90.85,debit,Entertainment,Checking
03/20/2029,T-Mobile,126.15,debit,Mobile Phone,Silver Card
03/20/2029,Whole Foods,110.77,debit,Groceries,Silver Card
03/20/2029,Chevron,69.55,debit,Gas & Fuel,Savings
03/22/2029,Peet's Coffee,123.28,debit,Coffee Shops,Silver Card
03/25/2029,McDonald's,39.71,debit,Fast Food,Checking
03/27/2029,Thai Restaurant,63.02,debit,Restaurants,Platinum Card
03/30/2029,Water Company,9.2,debit,Utilities,Silver Card
03/30/2029,Whole Foods,69.83,debit,Groceries,Checking
04/01/2029,Shell,31.96,debit,Gas & Fuel,Platinum Card
04/02/2029,Thai Restaurant,42.51,debit,Restaurants,Silver Card
04/02/2029,Walmart,12.31,debit,Shopping,Savings
04/04/2029,Whole Foods,86.28,debit,Groceries,Checking
04/05/2029,Chevron,88.5,debit,Gas & Fuel,Platinum Card
04/06/2029,Water Company,41.29,debit,Utilities,Savings
04/09/2029,Target,57.07,debit,Shopping,Silver Card
04/09/2029,Walmart,83.58,debit,Shopping,Silver Card
04/10/2029,Netflix,36.08,debit,Entertainment,Platinum Card
04/11/2029,Trader Joe's,51.69,debit,Groceries,Platinum Card
04/12/2029,Trader Joe's,62.35,debit,Groceries,Platinum Card
04/15/2029,Amazon,112.84,debit,Shopping,Checking
04/15/2029,Netflix,121.78,debit,Entertainment,Silver Card
04/18/2029,Chipotle,65.48,debit,Fast Food,Checking
04/18/2029,Safeway,42.66,debit,Groceries,Savings
04/20/2029,Electric Company,31.22,debit,Utilities,Checking
04/21/2029,Trader Joe's,90.91,debit,Groceries,Silver Card
04/24/2029,Electric Company,27.05,debit,Utilities,Platinum Card
04/27/2029,BP,46.5,debit,Gas & Fuel,Savings
04/27/2029,Safeway,105.03,debit,Groceries,Platinum Card
04/29/2029,T-Mobile,132.09,debit,Mobile Phone,Savings
04/29/2029,Local Bar,9.82,debit,Alcohol & Bars,Savings
04/29/2029,Chipotle,59.52,debit,Fast Food,Platinum Card
04/29/2029,Payroll,2148.78,credit,Paycheck,Savings
04/29/2029,Safeway,40.12,debit,Groceries,Platinum Card
05/02/2029,Italian Bistro,42.25,debit,Restaurants,Checking
05/04/2029,Shell,38.23,debit,Gas & Fuel,Platinum Card
05/06/2029,T-Mobile,91.78,debit,Mobile Phone,Savings
05/08/2029,Amazon,81.72,debit,Shopping,Silver Card
05/10/2029,Italian Bistro,34.93,debit,Restaurants,Silver Card
05/12/2029,Electric Company,157.77,debit,Utilities,Silver Card
05/12/2029,Local Bar,108.32,debit,Alcohol & Bars,Savings
05/13/2029,Water Company,184.31,debit,Utilities,Silver Card
05/16/2029,AMC Theaters,22.57,debit,Entertainment,Platinum Card
05/16/2029,State Farm,179.32,debit,Auto Insurance,Platinum Card
05/17/2029,Chevron,29.46,debit,Gas & Fuel,Checking
05/20/2029,Walmart,9.35,debit,Shopping,Silver Card
05/21/2029,Trader Joe's,28.85,debit,Groceries,Platinum Card
05/21/2029,Home Depot,168.94,debit,Home Improvement,Silver Card
05/23/2029,Thai Restaurant,15.0,debit,Restaurants,Checking
05/23/2029,Thai Restaurant,77.31,debit,Restaurants,Platinum Card
05/24/2029,Trader Joe's,99.34,debit,Groceries,Silver Card
05/25/2029,Netflix,72.68,debit,Entertainment,Platinum Card
05/26/2029,Whole Foods,19.35,debit,Groceries,Silver Card
05/26/2029,T-Mobile,98.9,debit,Mobile Phone,Platinum Card
05/26/2029,Thai Restaurant,29.85,debit,Restaurants,Savings
05/29/2029,Safeway,121.09,debit,Groceries,Savings
05/31/2029,Shell,56.17,debit,Gas & Fuel,Platinum Card
05/31/2029,Thai Restaurant,6.23,debit,Restaurants,Platinum Card
06/01/2029,Whole Foods,89.75,debit,Groceries,Savings
06/02/2029,Trader Joe's,146.7,debit,Groceries,Savings
06/03/2029,Payroll,2740.78,credit,Paycheck,Platinum Card
06/06/2029,Direct Deposit,1800.88,credit,Paycheck,Platinum Card
06/08/2029,Direct Deposit,2299.76,credit,Paycheck,Platinum Card
06/08/2029,Netflix,46.9,debit,Entertainment,Silver Card
06/08/2029,Electric Company,185.27,debit,Utilities,Silver Card
06/09/2029,AT&T Internet,79.61,debit,Internet,Checking
06/12/2029,Trader Joe's,26.26,debit,Groceries,Savings
06/15/2029,Sushi Bar,72.22,debit,Restaurants,Checking
06/17/2029,Shell,55.74,debit,Gas & Fuel,Checking
06/19/2029,BP,31.94,debit,Gas & Fuel,Savings
06/21/2029,Starbucks,162.87,debit,Coffee Shops,Checking
06/23/2029,Local Bar,142.61,debit,Alcohol & Bars,Platinum Card
06/23/2029,Trader Joe's,148.96,debit,Groceries,Checking
06/24/2029,Chevron,73.35,debit,Gas & Fuel,Platinum Card
06/26/2029,Barbershop,113.75,debit,Haircut,Checking
06/27/2029,Water Company,46.27,debit,Utilities,Checking
06/27/2029,Whole Foods,35.01,debit,Groceries,Silver Card
06/28/2029,AMC Theaters,132.35,debit,Entertainment,Silver Card
06/28/2029,Trader Joe's,92.78,debit,Groceries,Platinum Card
06/28/2029,Starbucks,181.07,debit,Coffee Shops,Checking
06/28/2029,Netflix,64.04,debit,Entertainment,Platinum Card
06/29/2029,Electric Company,163.63,debit,Utilities,Platinum Card
06/29/2029,Home Depot,188.63,debit,Home Improvement,Silver Card
06/30/2029,T-Mobile,20.5,debit,Mobile Phone,Checking
07/03/2029,Verizon,144.05,debit,Mobile Phone,Checking
07/04/2029,Netflix,157.28,debit,Entertainment,Silver Card
07/06/2029,Shell,44.4,debit,Gas & Fuel,Savings
07/09/2029,Netflix,100.64,debit,Entertainment,Checking
07/10/2029,Walmart,67.51,debit,Shopping,Silver Card
07/11/2029,Water Company,52.72,debit,Utilities,Silver Card
07/14/2029,Chevron,60.87,debit,Gas & Fuel,Savings
07/14/2029,Italian Bistro,56.59,debit,Restaurants,Checking
07/17/2029,Peet's Coffee,183.84,debit,Coffee Shops,Platinum Card
07/18/2029,McDonald's,23.98,debit,Fast Food,Savings
07/20/2029,Payroll,2046.85,credit,Paycheck,Platinum Card
07/21/2029,T-Mobile,130.82,debit,Mobile Phone,Savings
07/21/2029,Thai Restaurant,13.33,debit,Restaurants,Savings
07/22/2029,AMC Theaters,177.27,debit,Entertainment,Silver Card
07/23/2029,Chipotle,57.56,debit,Fast Food,Savings
07/24/2029,Local Bar,127.7,debit,Alcohol & Bars,Savings
07/26/2029,Italian Bistro,42.51,debit,Restaurants,Silver Card
07/28/2029,Water Company,63.74,debit,Utilities,Savings
07/28/2029,Comcast,39.0,debit,Internet,Savings
07/30/2029,Sushi Bar,48.54,debit,Restaurants,Savings
08/01/2029,Netflix,172.43,debit,Entertainment,Silver Card
08/02/2029,Comcast,115.95,debit,Internet,Savings
08/03/2029,AMC Theaters,147.12,debit,Entertainment,Platinum Card
08/05/2029,Amazon,79.83,debit,Shopping,Platinum Card
08/08/2029,Amazon,59.04,debit,Shopping,Platinum Card
08/08/2029,Barbershop,179.84,debit,Haircut,Silver Card
